@timestamp	nginx.access.remote_ip_list	Allowed
"July 2nd 2018, 04:34:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:34:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:34:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:34:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:34:09.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:34:06.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:34:03.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:34:03.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:34:03.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:33:59.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:56.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:52.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:49.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:47.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:47.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:46.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:45.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:45.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:45.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:44.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:33:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:33:42.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:38.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:35.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:31.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:28.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:24.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:21.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:21.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:21.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:15.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:10.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:07.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:03.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:02.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:02.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:33:02.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:33:01.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:33:00.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:53.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:53.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:53.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:50.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:46.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:46.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:46.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:32:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:32:43.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:39.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:36.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:32.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:30.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:29.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:29.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:26.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:25.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:22.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:16.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:15.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:15.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:11.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:10.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:10.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:08.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:07.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:07.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:04.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:02.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:01.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:32:01.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:32:01.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:00.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:32:00.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:59.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:53.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:53.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:52.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:50.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:50.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:49.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:49.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:49.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:46.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:31:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:31:42.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:39.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:35.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:32.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:32.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:31.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:30.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:29.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:28.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:25.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:21.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:15.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:12.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:12.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:12.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:12.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:11.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:11.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:10.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:10.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:10.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:09.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:09.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:08.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:08.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:08.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:08.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:07.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:07.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:07.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:03.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:02.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:02.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:01.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:00.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:31:00.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:31:00.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:30:59.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:59.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:58.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:58.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:53.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:52.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:51.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:51.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:47.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:45.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:44.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:30:44.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:30:43.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:43.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:40.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:37.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:33.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:30.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:26.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:23.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:20.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:16.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:16.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:15.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:15.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:09.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:05.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:30:02.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:59.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:29:59.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:29:58.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:52.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:51.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:51.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:45.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:44.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:44.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:29:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:29:41.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:38.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:34.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:32.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:31.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:31.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:27.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:24.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:23.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:23.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:20.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:16.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:16.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:10.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:06.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:03.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:29:00.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:59.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:59.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:58.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:28:58.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:28:56.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:53.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:49.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:47.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:46.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:46.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:28:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:28:42.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:39.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:35.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:32.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:30.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:29.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:28.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:25.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:23.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:23.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:21.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:11.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:07.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:04.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:02.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:01.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:28:00.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:57.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:27:57.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:27:53.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:50.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:47.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:27:44.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:27:43.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:40.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:36.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:35.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:33.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:33.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 04:27:31.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:27:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:56.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:26:56.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:26:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:26:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:26:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:22.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:10.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:10.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:10.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:07.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:04.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:01.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:26:01.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:55.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:55.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:25:55.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:25:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:25:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:25:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:24.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:06.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:25:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:54.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:24:54.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:24:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:24:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 04:24:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:31.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 04:24:14.000"	"[""170.248.138.47""]"	yes
